-50000,105
-49500,105
-49000,105
-48500,105
-48000,105
-47500,105
-47000,105
-46500,105
-46000,105
-45500,105
-45000,105
-44500,105
-44000,105
-43500,105
-43000,105
-42500,105
-42000,105
-41500,105
-41000,105
-40500,105
-40000,105
-39500,105
-39000,105
-38500,105
-38000,105
-37500,105
-37000,105
-36500,105
-36000,105
-35500,105
-35000,105
-34500,105
-34000,105
-33500,105
-33000,105
-32500,105
-32000,105
-31500,105
-31000,105
-30500,105
-30000,105
-29500,105
-29000,105
-28500,105
-28000,105
-27500,105
-27000,105
-26500,105
-26000,105
-25500,105
-25000,105
-24500,105
-24000,105
-23500,105
-23000,105
-22500,105
-22000,105
-21500,105
-21000,105
-20500,105
-20000,105
-19500,105
-19000,105
-18500,105
-18000,105
-17500,105
-17000,105
-16500,105
-16000,105
-15500,105
-15000,105
-14500,105
-14000,105
-13500,105
-13000,105
-12500,105
-12000,105
-11500,105
-11000,105
-10500,105
-10000,105
-9500,105
-9000,105
-8500,105
-8000,105
-7500,105
-7000,105
-6500,105
-6000,105
-5500,105
-5000,105
-4500,105
-4000,105
-3500,105
-3000,105
-2500,105
-2000,105
-1500,105
-1000,105
-500,105
0,105
500,105
1000,105
1500,105
2000,105
2500,105
3000,105
3500,105
4000,105
4500,105
5000,105
5500,105
6000,105
6500,105
7000,105
7500,105
8000,105
8500,105
9000,105
9500,105
10000,105
10500,105
11000,105
11500,105
12000,105
12500,105
13000,105
13500,105
14000,105
14500,105
15000,105
15500,105
16000,105
16500,105
17000,105
17500,105
18000,105
18500,105
19000,105
19500,105
20000,105
20500,105
21000,105
21500,105
22000,105
22500,105
23000,105
23500,105
24000,105
24500,105
25000,105
25500,105
26000,105
26500,105
27000,105
27500,105
28000,105
28500,105
29000,105
29500,105
30000,105
30500,105
31000,105
31500,105
32000,105
32500,105
33000,105
33500,105
34000,105
34500,105
35000,105
35500,105
36000,105
36500,105
37000,105
37500,105
38000,105
38500,105
39000,105
39500,105
40000,105
40500,105
41000,105
41500,105
42000,105
42500,105
43000,105
43500,105
44000,105
44500,105
45000,105
45500,105
46000,105
46500,105
47000,105
47500,105
48000,105
48500,105
49000,105
49500,105
50000,105
