0,1.005
2,1.285
4,1.518
6,1.788
8,2.044
10,2.217
12,2.410
14,2.680
16,2.846
18,3.045
20,3.179
22,3.32
24,3.42
26,3.50
28,3.53
30,3.52
32,3.49
34,3.41
36,3.32
38,3.204
40,3.034
42,2.846
44,2.642
46,2.375
48,2.116
50,1.949
52,1.699
54,1.443
56,1.240
58,1.020
60,0.788
62,0.574
64,0.456
66,0.3032
68,0.1887
70,0.0987
72,0.0492
74,0.0266
76,0.0466
78,0.0883
80,0.1666
82,0.2790
84,0.420
86,0.589
88,0.793
90,0.994
92,1.125
94,1.455
96,1.715
98,1.971
100,2.215
102,2.433
104,2.635
106,2.843
108,3.064
110,3.240
112,3.38
114,3.48
116,3.54
118,3.57
120,3.58
121,3.55
122,3.47
124,3.36
126,3.22
128,3.09
130,3.008
132,2.822
134,2.622
136,2.430
138,2.202
140,1.965
142,1.762
144,1.455
146,1.301
148,1.018
150,0.824
152,0.624
154,0.462
156,0.283
158,0.1627
160,0.0800
162,0.0274
164,0.0099
166,0.0300
168,0.0830
170,0.1561
172,0.2808
174,0.433
176,0.611
178,0.8
180,1.011
182,1.222
184,1.450
186,1.704
188,1.966
190,2.185
192,2.450
194,2.666
196,2.849
198,3.004
200,3.268
202,3.38
204,3.44
206,3.55
208,3.58
210,3.57
212,3.52
214,3.44
216,3.33
218,3.222
220,3.059
222,2.908
224,2.702
226,2.393
228,2.184
230,1.925
232,1.627
234,1.420
236,1.206
238,0.947
240,0.746
242,0.547
244,0.382
246,0.260
248,0.166
250,0.081
252,0.044
254,0.023
256,0.052
258,0.114
260,0.194
262,0.275
264,0.484
266,0.663
268,0.883
270,1.080
272,1.350
274,1.604
276,1.815
278,2.030
280,2.300
282,2.566
284,2.761
286,2.946
288,3.161
290,3.279
292,3.41
294,3.51
296,3.57
298,3.59
300,3.58
302,3.52
304,3.45
306,3.32
308,3.19
310,3.009
312,2.861
314,2.597
316,2.347
318,2.134
320,1.873
322,1.699
324,1.421
326,1.200
328,0.930
330,0.759
332,0.534
334,0.390
336,0.240
338,0.129
340,0.059
342,0.02
344,0.009
346,0.038
348,0.092
350,0.185
352,0.294
354,0.468
356,0.661
358,0.908
360,1.088
