2607,2761
2608,6036
2609,5919
2610,5892
2611,5919
2612,6068
2613,5916
2614,5758
2615,5876
2616,5999
2617,5988
2618,5851
2619,6000
2620,5934
2621,5950
2622,5853
2623,5955
2624,5858
2625,5860
2626,4777
2627,998
2628,5948
2629,5862
2630,5923
2631,5955
2632,2903
2633,3694
2634,5911
2635,5903
2636,5824
2637,5811
2638,5865
2639,5917
2640,5986
2641,5946
2642,5841
2643,5982
2644,5951
2645,5972
2646,5961
2647,6005
2648,6035
2649,5720
2650,5959
2651,5876
2652,5922
2653,5862
2654,5903
2655,5911
2656,5952
2657,6008
2658,6114
2659,5949
2660,5920
2661,5906
2662,6062
2663,5987
2664,5958
2665,5899
2666,5786
2667,3287
