260657,2550
260658,10224
260659,10272
260660,10341
260661,10255
260662,10322
260663,10363
260664,10111
260665,10143
260666,10171
260667,10279
260668,10246
260669,10139
260670,10186
260671,10295
260672,10333
260673,10169
260674,10361
260675,10473
260676,10247
260677,4783
260678,5705
260679,10226
260680,10058
260681,10022
260682,10157
260683,1746
260684,10190
260685,10083
260686,10162
260687,10374
260688,10275
260689,10322
260690,10281
260691,10333
260692,10312
260693,10262
260694,10251
260695,10391
260696,10473
260697,10240
260698,10470
260699,10325
260700,10224
260701,10232
260702,10132
260703,10249
260704,10431
260705,10315
260706,10297
260707,10283
260708,10306
260709,10233
260710,10219
260711,10222
260712,10423
260713,10223
260714,10383
260715,10441
260716,10239
260717,7821
