98.5,22
98.6,22
98.7,45
98.8,66
98.9,117
99,177
99.1,272
99.2,445
99.3,641
99.4,907
99.5,1047
99.6,1163
99.7,1134
99.8,1090
99.9,939
100,772
100.1,576
100.2,386
100.3,247
100.4,146
100.5,108
100.6,65
100.7,45
100.8,24
100.9,20
101,14
101.1,15
101.2,10
101.3,14
101.4,11
101.5,12
